,rmse,mean,median,std,min,max,sse
pose_output.txt,2.864081796455455,2.6135908197653697,2.262476168183944,1.1713699516487905,1.0077100594790012,6.1056802745621415,4815.140183094267
cam_pose_tum.txt,0.051527970551896375,0.051179206283521544,0.0501216970379372,0.005985030775680997,0.039948534475698926,0.06231974121291595,1.5585623367786976
